id transaction;user_id;pet id;service id;currency;donation;service category id
62970;3716;1051;159;rub;265;5
62971;3716;1519;158;rub;155;5
62971;3716;820;159;rub;265;5
62972;3716;1051;161;rub;118;6
62972;3716;1051;158;rub;155;5
62973;3717;1014;163;rub;145;6
62973;3717;557;169;rub;155;6
62973;3717;1102;161;rub;87;6
62974;3717;1510;161;rub;87;6
62975;3717;1101;161;rub;87;6
62975;3717;1101;11;rub;20;4
62977;3717;630;152;rub;42;2
62977;3717;630;11;rub;20;4
62977;3717;630;159;rub;265;5
62977;3717;706;152;rub;42;2
62977;3717;706;11;rub;20;4
62977;3717;706;159;rub;265;5
62977;3717;1045;136;rub;39;2
62977;3717;1045;11;rub;20;4
62977;3717;1045;159;rub;265;5
62977;3717;820;174;rub;94;6
62977;3717;820;11;rub;20;4
62977;3717;820;159;rub;265;5
62978;3717;1516;108;rub;61;2
62978;3717;1516;11;rub;20;4
62978;3717;1516;159;rub;265;5
62978;3717;1516;565;rub;1000;1
62981;3717;1516;565;rub;1780;1
62984;3717;1523;275;rub;1000;1
62994;3717;607;108;rub;51;2
62994;3717;1448;161;rub;88;6
62999;3717;1516;161;rub;98;6
63054;3717;1335;169;rub;295;6
63054;3717;1335;304;rub;200;7
63066;3718;1247;169;rub;155;6
63085;3718;834;163;rub;145;6
63085;3718;1015;163;rub;145;6
63085;3718;1362;169;rub;155;6
63085;3718;1156;169;rub;155;6
63085;3718;1330;169;rub;155;6
63085;3718;1241;169;rub;155;6
63085;3718;1243;169;rub;155;6
63085;3718;1244;169;rub;155;6
63085;3718;1247;169;rub;155;6
63099;3718;1034;11;rub;20;4
63099;3718;1034;108;rub;61;2
63101;3718;1235;161;rub;87;6
63103;3718;1448;136;rub;34;2
63106;3718;1491;161;rub;348;6
63112;3718;704;156;rub;78;5
63112;3718;1444;11;rub;20;4
63112;3718;1182;569;rub;100;1
63112;3718;1523;275;rub;100;1
63112;3718;1524;5;rub;100;1
63112;3718;1525;275;rub;100;1
63116;3718;1235;161;rub;261;6
63117;3718;1084;161;rub;105;6
63117;3718;1080;136;rub;140;2
63117;3718;1255;174;rub;99;6
63118;3718;676;158;rub;155;5
63120;3719;1523;275;rub;180;1
63121;3719;1524;5;rub;300;1
63132;3719;1357;161;rub;261;6
63132;3719;1357;561;rub;550;7
63132;3719;1357;11;rub;60;4
63141;3719;94;163;rub;145;6
63158;3719;573;561;rub;740;7
63159;3719;1125;158;rub;155;5
63161;3719;1147;161;rub;210;6
63161;3719;431;161;rub;194;6
63161;3719;1391;161;rub;291;6
63161;3719;1232;161;rub;87;6
63161;3719;1523;25;rub;539;1
63161;3719;1525;275;rub;500;1
63164;3719;1119;161;rub;315;6
63165;3719;1442;156;rub;78;5
63165;3719;1032;304;rub;135;7
63165;3719;1235;161;rub;87;6
63165;3719;1523;11;rub;200;4
63165;3719;1523;275;rub;144;1
63166;3719;694;108;rub;51;2
63166;3719;1362;169;rub;155;6
63166;3719;1260;169;rub;295;6
63166;3719;1242;169;rub;155;6
63166;3719;1243;169;rub;155;6
63166;3719;1243;558;rub;300;6
63166;3719;1301;169;rub;155;6
63174;3720;1182;569;rub;100;1
63175;3720;1212;174;rub;76;6
63176;3720;1212;11;rub;20;4
63177;3720;1491;11;rub;20;4
63178;3720;1387;148;rub;48;2
63179;3720;1335;136;rub;140;2
63182;3720;431;161;rub;97;6
63185;3720;607;161;rub;97;6
63185;3720;607;240;rub;72;4
63185;3720;607;108;rub;51;2
63185;3720;1448;161;rub;88;6
63185;3720;1448;136;rub;34;2
63185;3720;1448;11;rub;20;4
63185;3720;1141;108;rub;98;2
63185;3720;1141;161;rub;118;6
63185;3720;1141;11;rub;20;4
63187;3720;1332;169;rub;155;6
63187;3720;1523;161;rub;105;6
63194;3720;1054;161;rub;118;6
63196;3721;1527;161;rub;105;6
63201;3721;431;161;rub;97;6
63201;3721;1034;108;rub;61;2
63201;3721;1389;161;rub;98;6
63201;3721;1390;161;rub;98;6
63201;3721;1516;161;rub;98;6
63201;3721;1491;161;rub;87;6
63203;3721;697;175;rub;1420;6
63209;3721;1489;174;rub;94;6
63210;3721;1527;152;rub;42;2
63211;3721;1357;11;rub;200;4
63215;3721;1516;320;rub;500;1
63216;3721;1401;161;rub;87;6
63217;3721;1182;569;rub;200;1
63219;3721;1182;569;rub;400;1
63220;3722;1182;569;rub;100;1
63222;3722;1182;569;rub;300;1
63223;3722;1182;136;rub;72;2
63223;3722;1182;569;rub;300;1
63224;3722;1516;320;rub;200;1
63227;3722;1517;174;rub;196;6
63228;3722;1182;569;rub;150;1
63229;3722;1486;174;rub;98;6
63231;3722;738;174;rub;94;6
63231;3722;1182;569;rub;100;1
63243;3722;1182;569;rub;200;1
63245;3722;1182;569;rub;100;1
63246;3723;1521;174;rub;98;6
63246;3723;1455;174;rub;152;6
63247;3723;1332;169;rub;155;6
63248;3723;1332;169;rub;155;6
63250;3723;1516;320;rub;1000;1
63254;3723;1182;569;rub;500;1
63255;3723;1182;569;rub;250;1
63255;3723;1182;325;rub;150;1
63256;3723;745;163;rub;145;6
63256;3723;1516;320;rub;200;1
63256;3723;1032;169;rub;295;6
63256;3723;1260;169;rub;295;6
63256;3723;1343;161;rub;87;6
63256;3723;1182;569;rub;200;1
63256;3723;1247;169;rub;155;6
63256;3723;1301;169;rub;155;6
63256;3723;1523;275;rub;100;1
63256;3723;1524;5;rub;100;1
63256;3723;1525;275;rub;200;1
63261;3723;1182;569;rub;50;1
63263;3723;1182;569;rub;200;1
63274;3723;1182;569;rub;100;1
63277;3724;1115;174;rub;99;6
63277;3724;1182;136;rub;36;2
63277;3724;1182;569;rub;300;1
63277;3724;1182;325;rub;100;1
63277;3724;1301;169;rub;155;6
63278;3724;1520;174;rub;98;6
63278;3724;1521;174;rub;98;6
63292;3724;1217;161;rub;87;6
63296;3724;1343;161;rub;174;6
63297;3724;1516;320;rub;200;1
63297;3724;1343;161;rub;87;6
63297;3724;1182;569;rub;200;1
63297;3724;1523;275;rub;363;1
63297;3724;1524;5;rub;100;1
63297;3724;1525;275;rub;300;1
63298;3724;705;163;rub;145;6
63299;3724;1521;174;rub;98;6
63299;3724;1182;136;rub;36;2
63302;3724;1521;174;rub;98;6
63307;3724;1058;161;rub;87;6
63309;3724;1524;5;rub;70;1
63309;3724;1524;570;rub;100;1
63311;3725;1448;156;rub;78;5
63313;3725;1516;320;rub;300;1
63313;3725;1523;275;rub;300;1
63313;3725;1524;5;rub;300;1
63313;3725;1525;275;rub;300;1
63315;3725;1516;320;rub;100;1
63316;3725;542;174;rub;76;6
63316;3725;542;11;rub;20;4
63316;3725;542;156;rub;78;5
63316;3725;849;174;rub;76;6
63316;3725;849;11;rub;20;4
63316;3725;1455;174;rub;76;6
63316;3725;1455;11;rub;20;4
63316;3725;1301;169;rub;155;6
63317;3725;1139;161;rub;118;6
63319;3725;1527;161;rub;105;6
63319;3725;1521;174;rub;98;6
63320;3725;1128;11;rub;20;4
63321;3725;553;11;rub;20;4
63321;3725;1536;169;rub;155;6
63321;3725;1033;136;rub;140;2
63321;3725;1524;570;rub;100;1
63325;3725;1524;570;rub;50;1
63326;3725;1516;320;rub;100;1
63327;3726;1182;569;rub;300;1
63328;3726;1182;569;rub;150;1
63329;3726;1516;320;rub;700;1
63329;3726;1182;569;rub;500;1
63329;3726;1524;570;rub;1000;1
63331;3726;1182;569;rub;500;1
63331;3726;1182;325;rub;250;1
63334;3726;1182;569;rub;500;1
63336;3726;1182;569;rub;100;1
63337;3726;1182;569;rub;524;1
63344;3726;1182;325;rub;500;1
63360;3726;1335;136;rub;140;2
63366;3726;1524;161;rub;105;6
63368;3727;1286;174;rub;98;6
63368;3727;745;163;rub;145;6
63371;3727;1521;174;rub;98;6
63374;3727;1442;174;rub;76;6
63375;3727;1247;169;rub;155;6
63376;3727;1230;161;rub;87;6
63383;3727;1301;169;rub;155;6
63385;3727;1524;570;rub;500;1
63392;3727;1486;232;rub;10;1
63392;3727;979;161;rub;98;6
63393;3727;1301;169;rub;155;6
63396;3727;1524;5;rub;600;1
63398;3728;1516;320;rub;100;1
63399;3728;1157;169;rub;155;6
63399;3728;1331;169;rub;155;6
63402;3728;1247;169;rub;155;6
63405;3728;1524;570;rub;500;1
63415;3728;1521;174;rub;98;6
63419;3728;1474;11;rub;20;4
63429;3728;1379;161;rub;87;6
63430;3728;1524;570;rub;300;1
63432;3728;1521;174;rub;98;6
63434;3728;1524;570;rub;500;1
63436;3729;1095;174;rub;152;6
63444;3729;1182;159;rub;265;5
63449;3729;1524;136;rub;58;2
63450;3729;1524;11;rub;20;4
63451;3729;1524;161;rub;105;6
63455;3729;1524;570;rub;500;1
63456;3729;1160;169;rub;155;6
63458;3729;1301;169;rub;155;6
63459;3729;95;163;rub;145;6
63465;3729;1521;174;rub;98;6
63465;3729;1524;570;rub;100;1
63466;3730;1521;136;rub;39;2
63466;3730;892;136;rub;39;2
63468;3730;1525;275;rub;305;1
63469;3730;1524;161;rub;105;6
63469;3730;1524;570;rub;100;1
63470;3730;1525;161;rub;105;6
63471;3730;1524;570;rub;1000;1
63474;3730;1095;174;rub;76;6
63474;3730;1072;108;rub;98;2
63474;3730;1379;161;rub;87;6
63476;3730;1379;161;rub;87;6
63480;3730;1524;570;rub;200;1
63481;3730;1521;191;rub;3280;6
63483;3730;1524;570;rub;500;1
63496;3731;1524;570;rub;100;1
63500;3731;1524;570;rub;550;1
63502;3731;1527;11;rub;20;4
63502;3731;1527;156;rub;78;5
63505;3731;1486;136;rub;78;2
63505;3731;1512;161;rub;87;6
63505;3731;1524;570;rub;60;1
63506;3731;1442;174;rub;76;6
63508;3731;1527;161;rub;105;6
63508;3731;1527;11;rub;20;4
63508;3731;1486;174;rub;98;6
63508;3731;1486;11;rub;20;4
63508;3731;1486;146;rub;10;1
63508;3731;1486;232;rub;10;1
63508;3731;529;161;rub;97;6
63508;3731;529;240;rub;36;4
63508;3731;694;240;rub;36;4
63508;3731;694;108;rub;51;2
63508;3731;1255;174;rub;99;6
63514;3731;1379;161;rub;87;6
63514;3731;1255;174;rub;99;6
63515;3731;1524;570;rub;100;1
63516;3731;1438;169;rub;155;6
63518;3731;1516;161;rub;98;6
63518;3731;1516;11;rub;20;4
63518;3731;1516;320;rub;500;1
63518;3731;1523;11;rub;20;4
63518;3731;1523;136;rub;58;2
63518;3731;1523;275;rub;500;1
63518;3731;1525;275;rub;500;1
63519;3732;1524;570;rub;500;1
63522;3732;1523;161;rub;105;6
63523;3732;1524;570;rub;150;1
63524;3732;1232;161;rub;87;6
63526;3732;1095;174;rub;76;6
63528;3732;1486;156;rub;78;5
63529;3732;1459;161;rub;435;6
63529;3732;1459;11;rub;100;4
63532;3732;694;156;rub;78;5
63534;3732;1527;152;rub;42;2
63540;3732;1524;11;rub;20;4
63541;3733;400;163;rub;145;6
63541;3733;745;163;rub;145;6
63541;3733;963;163;rub;145;6
63541;3733;1523;275;rub;100;1
63541;3733;1524;570;rub;200;1
63543;3733;1438;169;rub;155;6
63547;3733;1362;169;rub;155;6
63548;3733;1491;161;rub;87;6
63549;3733;1516;320;rub;80;1
63550;3733;1521;136;rub;39;2
63554;3733;1524;570;rub;390;1
63560;3733;855;161;rub;88;6
63561;3733;1524;570;rub;40;1
63564;3733;1438;169;rub;155;6
63565;3734;834;163;rub;145;6
63568;3734;1524;570;rub;100;1
63569;3734;585;163;rub;145;6
63576;3734;1444;11;rub;20;4
63578;3734;1524;570;rub;200;1
63587;3734;1505;161;rub;116;6
63588;3734;1332;169;rub;155;6
63589;3734;1524;161;rub;105;6
63592;3734;1524;570;rub;300;1
63602;3734;1524;570;rub;150;1
63603;3735;1448;161;rub;88;6
63604;3735;909;152;rub;42;2
63605;3735;838;174;rub;76;6
63606;3735;1141;161;rub;118;6
63607;3735;1524;570;rub;300;1
63608;3735;1343;161;rub;261;6
63609;3735;1244;169;rub;155;6
63613;3735;867;161;rub;98;6
63614;3735;1516;320;rub;200;1
63616;3735;1442;174;rub;152;6
63617;3736;1527;161;rub;105;6
63617;3736;1524;570;rub;300;1
63618;3736;1442;174;rub;76;6
63619;3736;1332;169;rub;155;6
63619;3736;1332;304;rub;65;7
63621;3736;892;161;rub;104;6
63622;3736;1467;161;rub;88;6
63622;3736;1107;161;rub;87;6
63622;3736;1523;275;rub;200;1
63622;3736;1524;570;rub;300;1
63624;3736;1491;161;rub;87;6
63625;3736;1389;161;rub;98;6
63625;3736;1390;161;rub;98;6
63630;3736;1525;275;rub;1000;1
63632;3736;1524;570;rub;50;1
63634;3736;745;163;rub;145;6
63634;3736;1516;320;rub;500;1
63634;3736;1343;161;rub;87;6
63634;3736;1523;275;rub;300;1
63634;3736;1524;570;rub;500;1
63639;3737;1444;174;rub;76;6
63642;3737;1518;11;rub;20;4
63644;3737;1524;570;rub;60;1
63646;3737;1524;570;rub;1200;1
63648;3737;1448;136;rub;34;2
63650;3737;1301;169;rub;155;6
63651;3737;1524;570;rub;50;1
63652;3737;1516;320;rub;1000;1
63652;3737;1523;136;rub;58;2
63652;3737;1524;570;rub;1000;1
63652;3737;1525;136;rub;58;2
63654;3737;1516;320;rub;50;1
63654;3737;1343;161;rub;87;6
63654;3737;1523;275;rub;50;1
63654;3737;1525;275;rub;50;1
63655;3737;1448;161;rub;88;6
63656;3738;1489;174;rub;94;6
63657;3738;377;558;rub;200;6
63657;3738;1456;174;rub;76;6
63657;3738;1456;11;rub;20;4
63657;3738;1033;136;rub;140;2
63657;3738;1255;136;rub;36;2
63657;3738;1523;11;rub;20;4
63657;3738;1523;136;rub;58;2
63657;3738;1523;275;rub;100;1
63657;3738;1524;11;rub;20;4
63657;3738;1524;136;rub;58;2
63657;3738;1524;570;rub;200;1
63659;3738;1524;570;rub;150;1
63660;3738;1536;169;rub;155;6
63662;3738;1536;169;rub;310;6
63663;3738;1247;169;rub;155;6
63666;3738;1527;161;rub;105;6
63666;3738;1102;161;rub;87;6
63667;3738;1032;136;rub;140;2
63667;3738;1260;136;rub;140;2
63669;3738;431;175;rub;837;6
63671;3738;1396;169;rub;155;6
63672;3739;1524;570;rub;1600;1
63677;3739;512;152;rub;42;2
63683;3739;1301;169;rub;155;6
63685;3739;1516;320;rub;200;1
63685;3739;1301;169;rub;155;6
63685;3739;1525;275;rub;200;1
63686;3739;1536;169;rub;155;6
63689;3739;1536;169;rub;155;6
63691;3739;1087;174;rub;76;6
63692;3739;1033;158;rub;270;5
63695;3739;1362;169;rub;155;6
63698;3739;1401;161;rub;87;6
63699;3740;1512;161;rub;87;6
63699;3740;1514;161;rub;87;6
63700;3740;788;169;rub;155;6
63701;3740;1032;136;rub;140;2
63702;3740;1257;161;rub;291;6
63704;3740;1082;161;rub;98;6
63704;3740;1516;320;rub;100;1
63704;3740;1525;161;rub;105;6
63705;3740;1379;161;rub;87;6
63707;3740;1519;136;rub;39;2
63707;3740;553;174;rub;76;6
63707;3740;1442;174;rub;76;6
63708;3740;1343;161;rub;87;6
63709;3740;1301;169;rub;155;6
63710;3740;1525;275;rub;75;1
63711;3741;1467;136;rub;34;2
63711;3741;1255;174;rub;99;6
63711;3741;1525;275;rub;100;1
63712;3741;1524;11;rub;20;4
63712;3741;1524;136;rub;58;2
63716;3741;1525;275;rub;ôåâ.37;1
63717;3741;1525;275;rub;10;1
63718;3741;1108;169;rub;155;6
63720;3741;1281;174;rub;76;6
63722;3741;1521;174;rub;98;6
63723;3741;1525;197;rub;íîÿ.15;6
63724;3741;1242;169;rub;155;6
63727;3741;1343;161;rub;87;6
63730;3742;1516;320;rub;71;1
63731;3742;1516;320;rub;10;1
63732;3742;529;108;rub;255;2
63735;3742;1301;169;rub;155;6
63739;3742;1461;161;rub;87;6
63740;3742;1343;197;rub;ñåí.27;6
63741;3742;1343;161;rub;87;6
63742;3742;1523;275;rub;578;1
63744;3742;1247;171;rub;îêò.26;6
63745;3742;964;163;rub;145;6
63745;3742;771;174;rub;94;6
63745;3742;1516;320;rub;200;1
63745;3742;1255;174;rub;99;6
63745;3742;1525;25;rub;200;1
63748;3743;1120;152;rub;42;2
63749;3743;1516;320;rub;äåê.38;1
63752;3743;1301;169;rub;155;6
63754;3743;704;172;rub;887;6
63755;3743;1279;174;rub;152;6
63755;3743;1412;11;rub;20;4
63758;3743;1516;11;rub;20;4
63758;3743;1516;320;rub;1;1
63760;3743;745;163;rub;290;6
63760;3743;1032;136;rub;280;2
63760;3743;1260;169;rub;590;6
63760;3743;1343;161;rub;174;6
63760;3743;1247;169;rub;310;6
63760;3743;1301;169;rub;310;6
63760;3743;1525;25;rub;1108;1
63762;3743;769;164;rub;870;6
63762;3743;769;561;rub;300;7
63764;3743;745;163;rub;145;6
63764;3743;964;163;rub;145;6
63764;3743;1362;169;rub;155;6
63764;3743;1032;304;rub;200;7
63764;3743;1247;558;rub;279;6
63764;3743;1301;169;rub;155;6
63767;3743;1343;161;rub;87;6
63774;3744;1442;174;rub;304;6
63774;3744;1487;169;rub;310;6
63774;3744;1467;161;rub;352;6
63774;3744;1033;169;rub;590;6
63774;3744;1204;169;rub;590;6
63774;3744;1260;169;rub;590;6
63774;3744;1260;304;rub;1064;7
63800;3744;705;187;rub;2530;6
63800;3744;705;159;rub;265;5
63801;3744;512;152;rub;42;2
63801;3744;694;108;rub;51;2
63817;3744;1241;169;rub;155;6
63820;3744;1045;174;rub;98;6
63820;3744;559;163;rub;145;6
63823;3744;512;161;rub;105;6
63823;3744;1312;152;rub;42;2
63823;3744;1045;136;rub;39;2
63823;3744;777;174;rub;76;6
63823;3744;1280;175;rub;720;6
63823;3744;518;161;rub;97;6
63829;3744;1120;156;rub;78;5
63829;3744;1496;156;rub;78;5
63829;3744;1220;174;rub;76;6
63829;3744;1220;156;rub;78;5
63829;3744;1054;161;rub;118;6
63829;3744;1054;156;rub;78;5
63837;3744;1064;161;rub;105;6
63837;3744;1064;156;rub;78;5
63837;3744;694;156;rub;78;5
63837;3744;694;108;rub;51;2
63837;3744;1255;136;rub;36;2
63837;3744;1255;156;rub;78;5
63849;3744;1242;169;rub;155;6
63851;3744;1438;169;rub;155;6
63852;3745;1301;169;rub;155;6
63855;3745;892;161;rub;312;6
63857;3745;1232;11;rub;20;4
63862;3745;745;163;rub;145;6
63873;3745;1343;161;rub;87;6
63873;3745;1182;571;rub;50;1
63873;3745;1247;169;rub;155;6
63875;3745;1343;161;rub;87;6
63877;3745;1442;174;rub;76;6
63877;3745;1456;174;rub;76;6
63877;3745;1107;161;rub;87;6
63877;3745;1512;161;rub;87;6
63878;3745;1343;11;rub;20;4
63879;3745;1347;161;rub;87;6
63880;3745;1512;11;rub;20;4
63881;3746;849;174;rub;152;6
63881;3746;1086;175;rub;720;6
63881;3746;1141;161;rub;118;6
63881;3746;1491;159;rub;265;5
63882;3746;1182;571;rub;500;1
63883;3746;1182;571;rub;200;1
63884;3746;1513;11;rub;20;4
63884;3746;1514;11;rub;20;4
63884;3746;1515;164;rub;723;6
63885;3746;1358;152;rub;42;2
63888;3746;1533;161;rub;210;6
63889;3746;1182;571;rub;50;1
63890;3746;1527;11;rub;20;4
63890;3746;1525;136;rub;58;2
63898;3746;1343;161;rub;87;6
63898;3746;1301;169;rub;155;6
63899;3746;1485;161;rub;116;6
63899;3746;1505;148;rub;48;2
63899;3746;1531;161;rub;116;6
63899;3746;1531;156;rub;78;5
63900;3747;1182;571;rub;630;1
63901;3747;1343;161;rub;87;6
63903;3747;1247;169;rub;155;6
63906;3747;1473;174;rub;98;6
63906;3747;1442;174;rub;76;6
63906;3747;529;161;rub;97;6
63906;3747;694;240;rub;36;4
63906;3747;694;108;rub;51;2
63906;3747;1255;174;rub;99;6
63908;3747;1301;169;rub;155;6
63909;3747;1525;161;rub;105;6
63910;3747;1072;161;rub;118;6
63911;3747;1343;161;rub;87;6
63911;3747;1182;318;rub;100;1
63912;3747;1343;161;rub;87;6
63915;3747;1458;161;rub;105;6
63915;3747;1458;156;rub;78;5
63915;3747;1029;161;rub;98;6
63915;3747;1029;156;rub;78;5
63915;3747;1178;161;rub;104;6
63915;3747;1178;156;rub;78;5
63917;3748;834;158;rub;155;5
63920;3748;1512;161;rub;87;6
63921;3748;1232;164;rub;723;6
63921;3748;1232;11;rub;20;4
63921;3748;1232;159;rub;265;5
63922;3748;1401;161;rub;174;6
63925;3748;1182;318;rub;500;1
63927;3748;1203;163;rub;145;6
63927;3748;1375;161;rub;87;6
63927;3748;1153;174;rub;99;6
63929;3748;704;163;rub;145;6
63929;3748;1444;174;rub;76;6
63929;3748;1182;318;rub;100;1
63934;3748;1305;161;rub;105;6
63934;3748;1442;174;rub;76;6
63934;3748;1232;161;rub;87;6
63935;3748;1182;318;rub;1000;1
63942;3748;1486;146;rub;10;1
63942;3748;1486;232;rub;10;1
63942;3748;834;163;rub;145;6
63942;3748;1525;161;rub;210;6
63943;3749;1444;174;rub;76;6
63944;3749;1486;146;rub;10;1
63944;3749;1486;232;rub;10;1
63944;3749;95;163;rub;145;6
63944;3749;1032;136;rub;140;2
63944;3749;1101;11;rub;20;4
63944;3749;1125;161;rub;87;6
63944;3749;1460;161;rub;87;6
63944;3749;1460;11;rub;20;4
63944;3749;1463;11;rub;20;4
63945;3749;1230;161;rub;87;6
63945;3749;1348;161;rub;87;6
63945;3749;1513;161;rub;87;6
63945;3749;1524;161;rub;105;6
63946;3749;1231;161;rub;174;6
63947;3749;1095;174;rub;76;6
63948;3749;1267;161;rub;87;6
63950;3749;1401;161;rub;87;6
63951;3749;1032;136;rub;140;2
63951;3749;1260;169;rub;295;6
63951;3749;1182;318;rub;500;1
63951;3749;1247;169;rub;155;6
63952;3749;1525;136;rub;58;2
63954;3749;1525;156;rub;78;5
63956;3750;833;161;rub;105;6
63956;3750;1290;152;rub;84;2
63956;3750;1528;161;rub;105;6
63956;3750;1263;161;rub;87;6
63958;3750;1512;161;rub;435;6
63960;3750;1243;169;rub;155;6
63960;3750;1243;558;rub;520;6
63962;3750;442;240;rub;36;4
63962;3750;1362;169;rub;155;6
63962;3750;1362;156;rub;78;5
63962;3750;1260;169;rub;295;6
63962;3750;1343;11;rub;20;4
63962;3750;1343;156;rub;78;5
63962;3750;1512;11;rub;20;4
63962;3750;1247;558;rub;50;6
63962;3750;1525;11;rub;20;4
63962;3750;1525;156;rub;78;5
63963;3750;1242;169;rub;155;6
63964;3750;1486;174;rub;98;6
63964;3750;1486;156;rub;78;5
63964;3750;1489;174;rub;94;6
63966;3750;1343;161;rub;87;6
63967;3750;1338;161;rub;105;6
63973;3750;1343;161;rub;261;6
63974;3750;1182;318;rub;300;1
63975;3751;745;163;rub;145;6
63976;3751;636;174;rub;94;6
63977;3751;1525;11;rub;20;4
63979;3751;1524;412;rub;924;1
63981;3751;1448;161;rub;88;6
63984;3751;1527;152;rub;42;2
63984;3751;1444;11;rub;20;4
63984;3751;1242;169;rub;155;6
63984;3751;1301;169;rub;155;6
63985;3751;1182;318;rub;1193;1
63987;3751;1182;318;rub;300;1
63989;3751;1524;572;rub;500;1
63991;3751;1527;161;rub;105;6
63992;3752;1491;161;rub;87;6
63997;3752;1524;572;rub;100;1
63997;3752;1525;161;rub;105;6
63998;3752;291;161;rub;315;6
63998;3752;522;161;rub;105;6
63998;3752;701;161;rub;210;6
63998;3752;789;161;rub;315;6
63998;3752;805;161;rub;210;6
63998;3752;261;174;rub;152;6
63998;3752;268;174;rub;228;6
63998;3752;555;174;rub;152;6
63998;3752;676;174;rub;152;6
63998;3752;838;174;rub;152;6
63998;3752;1442;174;rub;76;6
63998;3752;428;175;rub;837;6
63998;3752;431;161;rub;291;6
63998;3752;441;161;rub;194;6
63998;3752;442;161;rub;97;6
63998;3752;607;175;rub;837;6
63998;3752;694;108;rub;204;2
63998;3752;790;175;rub;837;6
63998;3752;825;161;rub;291;6
63998;3752;719;161;rub;294;6
63998;3752;1101;161;rub;87;6
63999;3752;1343;161;rub;87;6
63999;3752;1524;161;rub;105;6
63999;3752;1524;572;rub;400;1
64003;3752;1489;174;rub;94;6
64004;3752;1231;11;rub;20;4
64004;3752;1231;156;rub;78;5
64004;3752;1160;169;rub;155;6
64005;3752;1525;161;rub;105;6
64008;3752;1491;161;rub;87;6
64010;3752;1486;174;rub;98;6
64011;3752;1524;572;rub;100;1
64012;3753;1032;136;rub;140;2
64013;3753;1032;136;rub;140;2
64014;3753;1301;169;rub;155;6
64015;3753;1260;169;rub;295;6
64016;3753;745;163;rub;145;6
64016;3753;1343;161;rub;87;6
64016;3753;1247;169;rub;155;6
64016;3753;1301;169;rub;155;6
64016;3753;1524;572;rub;945;1
64017;3753;1032;304;rub;1465;7
64017;3753;1260;304;rub;986;7
64017;3753;1247;558;rub;676;6
64021;3753;1519;11;rub;20;4
64024;3753;1442;174;rub;76;6
64024;3753;1434;148;rub;144;2
64024;3753;1107;161;rub;87;6
64024;3753;1347;161;rub;87;6
64025;3753;1343;11;rub;200;4
64026;3753;1305;11;rub;100;4
64026;3753;1014;163;rub;290;6
64026;3753;1211;11;rub;100;4
64026;3753;1442;11;rub;100;4
64026;3753;1101;11;rub;100;4
64026;3753;1232;11;rub;100;4
64026;3753;1491;11;rub;100;4
64026;3753;1491;161;rub;435;6
64026;3753;1524;11;rub;100;4
64027;3754;1032;169;rub;2065;6
64027;3754;1247;169;rub;310;6
64029;3754;849;174;rub;152;6
64029;3754;849;158;rub;155;5
64029;3754;1190;175;rub;710;6
64029;3754;1515;161;rub;174;6
64029;3754;1515;158;rub;155;5
64030;3754;1343;161;rub;87;6
64032;3754;1491;164;rub;723;6
64033;3754;1534;169;rub;155;6
64034;3754;1512;11;rub;40;4
64035;3754;1350;161;rub;105;6
64043;3754;1098;164;rub;870;6
64045;3754;1525;136;rub;58;2
64046;3754;1525;136;rub;58;2
64047;3755;1362;169;rub;155;6
64047;3755;1032;169;rub;295;6
64048;3755;1491;161;rub;87;6
64050;3755;1527;156;rub;78;5
64050;3755;1486;11;rub;20;4
64050;3755;1486;156;rub;78;5
64050;3755;1467;136;rub;34;2
64050;3755;1491;161;rub;87;6
64050;3755;1525;161;rub;105;6
64051;3755;858;161;rub;105;6
64052;3755;1301;169;rub;155;6
64055;3755;824;164;rub;870;6
64056;3755;1442;174;rub;76;6
64056;3755;1489;174;rub;94;6
64056;3755;1525;161;rub;105;6
64058;3755;1301;169;rub;155;6
64059;3755;1489;174;rub;94;6
64069;3755;1280;175;rub;720;6
64070;3756;1255;174;rub;99;6
64072;3756;1525;161;rub;105;6
64072;3756;1525;158;rub;155;5
64073;3756;769;161;rub;105;6
64075;3756;1106;161;rub;87;6
64075;3756;1525;161;rub;105;6
64078;3756;555;174;rub;76;6
64080;3756;830;175;rub;720;6
64080;3756;830;561;rub;800;7
64082;3756;512;161;rub;105;6
64082;3756;573;174;rub;76;6
64082;3756;573;158;rub;155;5
64082;3756;855;161;rub;88;6
64082;3756;855;158;rub;155;5
64082;3756;1468;161;rub;88;6
64082;3756;1468;158;rub;155;5
64083;3756;1438;169;rub;155;6
64084;3756;1242;169;rub;155;6
64085;3756;745;163;rub;145;6
64086;3757;1442;11;rub;20;4
64087;3757;1032;169;rub;295;6
64088;3757;1511;161;rub;87;6
64090;3757;1343;161;rub;174;6
64090;3757;1343;11;rub;20;4
64091;3757;830;174;rub;76;6
64091;3757;1129;433;rub;516;1
64091;3757;1106;161;rub;87;6
64091;3757;1343;161;rub;87;6
64095;3757;1242;169;rub;155;6
64096;3757;477;161;rub;105;6
64096;3757;441;161;rub;97;6
64097;3757;719;11;rub;20;4
64097;3757;867;108;rub;61;2
64097;3757;1072;11;rub;20;4
64097;3757;1525;161;rub;105;6
64098;3757;1129;433;rub;100;1
64099;3757;1301;169;rub;155;6
64100;3758;1247;169;rub;155;6
64101;3758;1525;161;rub;105;6
64102;3758;1082;164;rub;870;6
